order_id,order_date,order_year,order_month,order_quarter,order_day_of_week,order_week,shipping_date,delivery_date,order_status,customer_id,customer_age,customer_gender,customer_segment,product_id,product_name,product_category,product_subcategory,brand,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_rate,tax_amount,total_amount,profit_margin,cost_of_goods,region,city,state,country,postal_code,sales_rep,sales_channel,payment_method,customer_satisfaction,return_flag,repeat_customer,promotional_offer,days_to_ship,days_to_deliver,profit_amount,revenue_per_customer
ORD010068,2023-07-20,2023,7,Q3,Thursday,29,2023-07-21,2023-07-27,Cancelled,CUST001068,43,Other,Government,PROD7708,Plants Basic,Home & Garden,Plants,BrandE,36,268.24,9656.64,0,0.0,0.08,772.53,10429.17,0.12,9299.84,East,Jacksonville,NY,USA,68979,Anna Taylor,Phone,Debit Card,4.5,1,0,SAVE10,1,7,1251.5004,10429.17
ORD010069,2024-09-09,2024,9,Q3,Monday,37,2024-09-11,2024-09-18,Shipped,CUST001069,78,Other,Individual,PROD5105,Fiction Pro,Books,Fiction,BrandB,11,332.31,3655.41,25,913.85,0.08,292.43,3033.99,0.29,2321.77,South,Dallas,TX,USA,91922,David Wilson,Online,Cash,3.6,1,0,SAVE10,2,9,879.8570999999998,3033.99
ORD010070,2025-04-28,2025,4,Q2,Monday,18,2025-05-05,2025-05-11,Returned,CUST001070,59,Male,Government,PROD1496,Magazines Standard,Books,Magazines,BrandD,6,100.47,602.82,25,150.7,0.08,48.23,500.35,0.37,382.1,North,New York,IL,USA,73300,Emily Brown,Partner,PayPal,2.8,0,0,NEWCUSTOMER,7,13,185.1295,500.35
ORD010071,2024-08-22,2024,8,Q3,Thursday,34,2024-08-28,2024-09-04,Pending,CUST001071,80,Female,Enterprise,PROD9437,Supplements Elite,Sports,Supplements,BrandE,21,1724.36,36211.56,10,3621.16,0.08,2896.92,35487.32,0.13,23865.98,East,Washington DC,NY,USA,45058,Anna Taylor,Retail Store,Debit Card,1.4,0,1,SEASONAL,6,13,4613.3516,35487.32
ORD010072,2024-08-25,2024,8,Q3,Sunday,34,2024-08-29,2024-09-07,Cancelled,CUST001072,74,Female,Individual,PROD2475,Pants Standard,Clothing,Pants,BrandD,49,327.09,16027.41,20,3205.48,0.08,1282.19,14104.12,0.25,12552.75,East,Washington DC,FL,USA,86460,Lisa Garcia,Online,Credit Card,2.1,1,1,FREESHIP,4,13,3526.03,14104.12
ORD010073,2024-12-24,2024,12,Q4,Tuesday,52,2024-12-27,2024-12-29,Returned,CUST001073,43,Male,Small Business,PROD6939,Smartphones Premium,Electronics,Smartphones,BrandE,47,737.9,34681.3,15,5202.19,0.08,2774.5,32253.61,0.19,23090.51,South,Dallas,GA,USA,82070,David Wilson,Online,Debit Card,4.9,0,1,FREESHIP,3,5,6128.1859,32253.61
ORD010074,2025-01-15,2025,1,Q1,Wednesday,3,2025-01-21,2025-01-28,Returned,CUST001074,69,Female,Government,PROD3440,Kitchen Appliances Elite,Home & Garden,Kitchen Appliances,BrandE,3,100.15,300.45,5,15.02,0.08,24.04,309.47,0.37,198.66,West,Phoenix,MI,USA,51750,Mike Davis,Partner,Cash,4.0,0,1,SEASONAL,6,13,114.50390000000002,309.47
ORD010075,2024-11-26,2024,11,Q4,Tuesday,48,2024-11-27,2024-12-05,Completed,CUST001075,55,Female,Government,PROD5350,Comics Basic,Books,Comics,BrandE,2,743.03,1486.06,25,371.51,0.08,118.88,1233.43,0.27,1007.0,East,Jacksonville,MI,USA,72973,Mike Davis,Partner,Debit Card,4.3,0,0,SEASONAL,1,9,333.02610000000004,1233.43
ORD010076,2025-06-10,2025,6,Q2,Tuesday,24,2025-06-12,2025-06-20,Cancelled,CUST001076,50,Other,Individual,PROD3262,Laptops Pro,Electronics,Laptops,BrandE,27,311.35,8406.45,25,2101.61,0.08,672.52,6977.36,0.16,4866.81,West,Seattle,GA,USA,78875,Chris Martinez,Phone,Debit Card,2.8,1,1,SEASONAL,2,10,1116.3776,6977.36
ORD010077,2024-06-20,2024,6,Q2,Thursday,25,2024-06-23,2024-06-29,Cancelled,CUST001077,63,Male,Enterprise,PROD8861,Plants Premium,Home & Garden,Plants,BrandC,18,1120.59,20170.62,5,1008.53,0.08,1613.65,20775.74,0.27,18289.83,South,Atlanta,IL,USA,47721,Sarah Johnson,Partner,Bank Transfer,4.3,0,1,None,3,9,5609.449800000001,20775.74
ORD010078,2024-04-13,2024,4,Q2,Saturday,15,2024-04-16,2024-04-26,Pending,CUST001078,62,Female,Individual,PROD4920,Tablets Premium,Electronics,Tablets,BrandB,14,412.12,5769.68,20,1153.94,0.08,461.57,5077.31,0.12,4425.16,East,Jacksonville,FL,USA,93616,Emily Brown,Online,Credit Card,2.7,0,0,SAVE10,3,13,609.2772,5077.31
ORD010079,2023-06-29,2023,6,Q2,Thursday,26,2023-07-02,2023-07-08,Completed,CUST001079,59,Male,Small Business,PROD9767,Non-Fiction Premium,Books,Non-Fiction,BrandA,42,406.92,17090.64,10,1709.06,0.08,1367.25,16748.83,0.37,10928.94,West,Denver,TX,USA,14763,Chris Martinez,Partner,Debit Card,4.7,0,0,None,3,9,6197.0671,16748.83
ORD010080,2024-04-24,2024,4,Q2,Wednesday,17,2024-04-29,2024-05-08,Returned,CUST001080,74,Male,Government,PROD5470,Magazines Pro,Books,Magazines,BrandB,30,1978.31,59349.3,20,11869.86,0.08,4747.94,52227.38,0.34,36517.66,East,Charlotte,GA,USA,94972,David Wilson,Retail Store,Credit Card,3.9,0,0,SAVE10,5,14,17757.3092,52227.38
ORD010081,2025-03-10,2025,3,Q1,Monday,11,2025-03-12,2025-03-21,Completed,CUST001081,38,Male,Enterprise,PROD7284,Supplements Basic,Sports,Supplements,BrandB,26,1341.82,34887.32,5,1744.37,0.08,2790.99,35933.94,0.23,24438.61,East,Philadelphia,PA,USA,49576,Jennifer Lee,Online,PayPal,3.6,0,0,None,2,11,8264.8062,35933.94
ORD010082,2024-10-12,2024,10,Q4,Saturday,41,2024-10-15,2024-10-20,Cancelled,CUST001082,32,Male,Small Business,PROD8454,Kitchen Appliances Premium,Home & Garden,Kitchen Appliances,BrandE,41,1833.1,75157.1,10,7515.71,0.08,6012.57,73653.96,0.21,59702.59,East,Philadelphia,GA,USA,80453,Emily Brown,Retail Store,Cash,4.5,0,1,SEASONAL,3,8,15467.331600000001,73653.96
ORD010083,2025-06-13,2025,6,Q2,Friday,24,2025-06-18,2025-06-28,Shipped,CUST001083,27,Male,Government,PROD2904,Furniture Basic,Home & Garden,Furniture,BrandB,36,1806.75,65043.0,5,3252.15,0.08,5203.44,66994.29,0.32,50021.18,North,New York,NC,USA,68390,John Smith,Partner,Debit Card,3.1,0,0,SEASONAL,5,15,21438.172799999997,66994.29
ORD010084,2024-10-09,2024,10,Q4,Wednesday,41,2024-10-10,2024-10-18,Completed,CUST001084,40,Other,Individual,PROD2130,Furniture Premium,Home & Garden,Furniture,BrandD,48,443.62,21293.76,0,0.0,0.08,1703.5,22997.26,0.11,16619.2,East,Philadelphia,TX,USA,94085,Chris Martinez,Phone,Bank Transfer,2.8,0,1,None,1,9,2529.6985999999997,22997.26
ORD010085,2025-05-23,2025,5,Q2,Friday,21,2025-05-29,2025-06-03,Completed,CUST001085,71,Male,Enterprise,PROD8585,Non-Fiction Standard,Books,Non-Fiction,BrandE,35,792.19,27726.65,5,1386.33,0.08,2218.13,28558.45,0.23,20384.53,North,Boston,FL,USA,42441,Anna Taylor,Phone,Debit Card,2.1,0,0,NEWCUSTOMER,6,11,6568.4435,28558.45
ORD010086,2025-03-14,2025,3,Q1,Friday,11,2025-03-20,2025-03-22,Completed,CUST001086,33,Other,Government,PROD8191,Laptops Elite,Electronics,Laptops,BrandB,39,76.82,2995.98,20,599.2,0.08,239.68,2636.46,0.26,2178.55,North,New York,CA,USA,28367,Robert Anderson,Phone,Debit Card,4.3,1,1,SEASONAL,6,8,685.4796,2636.46
ORD010087,2025-02-25,2025,2,Q1,Tuesday,9,2025-02-26,2025-03-08,Pending,CUST001087,78,Other,Government,PROD9120,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,BrandA,15,832.98,12494.7,10,1249.47,0.08,999.58,12244.81,0.39,10805.75,South,New Orleans,OH,USA,78742,Lisa Garcia,Partner,Bank Transfer,1.6,0,0,SEASONAL,1,11,4775.4759,12244.81
ORD010088,2024-10-20,2024,10,Q4,Sunday,42,2024-10-25,2024-11-04,Pending,CUST001088,26,Female,Enterprise,PROD4331,Pants Standard,Clothing,Pants,BrandC,4,1129.15,4516.6,15,677.49,0.08,361.33,4200.44,0.29,3682.39,South,Houston,PA,USA,22119,Robert Anderson,Retail Store,Credit Card,2.1,1,0,None,5,15,1218.1275999999998,4200.44
ORD010089,2024-01-02,2024,1,Q1,Tuesday,1,2024-01-04,2024-01-09,Completed,CUST001089,79,Other,Government,PROD4974,Magazines Elite,Books,Magazines,BrandE,22,613.34,13493.48,0,0.0,0.08,1079.48,14572.96,0.31,10477.81,West,San Francisco,FL,USA,82362,Lisa Garcia,Phone,Bank Transfer,2.9,0,1,FREESHIP,2,7,4517.6176,14572.96
ORD010090,2024-06-26,2024,6,Q2,Wednesday,26,2024-06-29,2024-07-06,Returned,CUST001090,44,Male,Small Business,PROD3390,Comics Premium,Books,Comics,BrandA,49,1681.07,82372.43,5,4118.62,0.08,6589.79,84843.6,0.18,74698.64,North,Detroit,MI,USA,64732,David Wilson,Retail Store,Debit Card,2.3,0,0,NEWCUSTOMER,3,10,15271.848,84843.6
ORD010091,2025-01-07,2025,1,Q1,Tuesday,2,2025-01-09,2025-01-13,Cancelled,CUST001091,64,Other,Small Business,PROD9882,Decor Premium,Home & Garden,Decor,BrandA,11,1468.22,16150.42,10,1615.04,0.08,1292.03,15827.41,0.26,13480.53,West,Denver,NY,USA,97584,John Smith,Online,Bank Transfer,1.5,0,0,SAVE10,2,6,4115.1266000000005,15827.41
ORD010092,2023-07-03,2023,7,Q3,Monday,27,2023-07-07,2023-07-16,Returned,CUST001092,19,Male,Government,PROD1194,Accessories Premium,Clothing,Accessories,BrandA,40,1279.08,51163.2,20,10232.64,0.08,4093.06,45023.62,0.26,30725.12,East,Philadelphia,IL,USA,12246,Robert Anderson,Partner,Debit Card,1.4,0,0,SAVE10,4,13,11706.141200000002,45023.62
ORD010093,2024-01-06,2024,1,Q1,Saturday,1,2024-01-10,2024-01-15,Shipped,CUST001093,62,Male,Individual,PROD1519,Magazines Standard,Books,Magazines,BrandA,26,167.25,4348.5,15,652.27,0.08,347.88,4044.11,0.22,2884.06,East,Charlotte,GA,USA,17355,John Smith,Retail Store,Credit Card,3.0,0,1,SEASONAL,4,9,889.7042,4044.11
ORD010094,2023-09-29,2023,9,Q3,Friday,39,2023-10-05,2023-10-11,Returned,CUST001094,75,Other,Individual,PROD3938,Fiction Elite,Books,Fiction,BrandC,31,549.48,17033.88,0,0.0,0.08,1362.71,18396.59,0.1,12181.25,South,New Orleans,TX,USA,62205,Sarah Johnson,Phone,Debit Card,3.3,1,1,SEASONAL,6,12,1839.659,18396.59
ORD010095,2024-05-28,2024,5,Q2,Tuesday,22,2024-05-29,2024-06-05,Returned,CUST001095,56,Other,Government,PROD6347,Outdoor Gear Pro,Sports,Outdoor Gear,BrandA,7,879.81,6158.67,30,1847.6,0.08,492.69,4803.76,0.29,4011.45,East,Philadelphia,GA,USA,74304,Emily Brown,Phone,Cash,4.8,0,0,SEASONAL,1,8,1393.0904,4803.76
ORD010096,2025-04-30,2025,4,Q2,Wednesday,18,2025-05-02,2025-05-10,Pending,CUST001096,63,Other,Government,PROD6188,Fitness Equipment Basic,Sports,Fitness Equipment,BrandC,46,156.28,7188.88,10,718.89,0.08,575.11,7045.1,0.13,4238.04,East,Washington DC,IL,USA,68292,Lisa Garcia,Phone,Credit Card,1.5,0,1,NEWCUSTOMER,2,10,915.863,7045.1
ORD010097,2025-01-14,2025,1,Q1,Tuesday,3,2025-01-19,2025-01-26,Completed,CUST001097,73,Female,Enterprise,PROD7779,Magazines Premium,Books,Magazines,BrandD,6,714.29,4285.74,0,0.0,0.08,342.86,4628.6,0.33,3783.66,North,New York,NC,USA,41816,Jennifer Lee,Retail Store,Bank Transfer,1.7,0,1,FREESHIP,5,12,1527.438,4628.6
ORD010098,2024-11-09,2024,11,Q4,Saturday,45,2024-11-10,2024-11-17,Cancelled,CUST001098,34,Male,Small Business,PROD8501,Shirts Elite,Clothing,Shirts,BrandA,27,606.51,16375.77,30,4912.73,0.08,1310.06,12773.1,0.14,7689.79,West,Seattle,OH,USA,53544,Jennifer Lee,Partner,PayPal,2.8,0,0,FREESHIP,1,8,1788.2340000000002,12773.1
ORD010099,2024-05-17,2024,5,Q2,Friday,20,2024-05-23,2024-06-01,Pending,CUST001099,79,Other,Enterprise,PROD7161,Non-Fiction Premium,Books,Non-Fiction,BrandC,26,1937.76,50381.76,10,5038.18,0.08,4030.54,49374.12,0.34,35444.72,East,Washington DC,NY,USA,83905,Emily Brown,Retail Store,Cash,1.1,0,0,NEWCUSTOMER,6,15,16787.200800000002,49374.12
ORD010100,2024-04-17,2024,4,Q2,Wednesday,16,2024-04-23,2024-05-01,Completed,CUST001100,68,Female,Government,PROD8851,Headphones Premium,Electronics,Headphones,BrandE,16,512.84,8205.44,5,410.27,0.08,656.44,8451.61,0.22,6355.47,South,Dallas,OH,USA,81256,John Smith,Phone,Cash,3.4,0,0,SAVE10,6,14,1859.3542000000002,8451.61
ORD010101,2025-04-27,2025,4,Q2,Sunday,17,2025-05-04,2025-05-11,Completed,CUST001101,79,Female,Individual,PROD2615,Kitchen Appliances Basic,Home & Garden,Kitchen Appliances,BrandC,42,1358.17,57043.14,15,8556.47,0.08,4563.45,53050.12,0.17,43716.26,North,Minneapolis,NC,USA,86089,Jennifer Lee,Retail Store,Bank Transfer,2.5,0,0,FREESHIP,7,14,9018.520400000001,53050.12
ORD010102,2023-07-19,2023,7,Q3,Wednesday,29,2023-07-21,2023-07-28,Cancelled,CUST001102,37,Female,Small Business,PROD9537,Fitness Equipment Standard,Sports,Fitness Equipment,BrandD,8,1664.32,13314.56,25,3328.64,0.08,1065.16,11051.08,0.2,6954.3,West,Los Angeles,GA,USA,51800,Sarah Johnson,Phone,Credit Card,4.2,0,0,FREESHIP,2,9,2210.216,11051.08
ORD010103,2025-04-17,2025,4,Q2,Thursday,16,2025-04-21,2025-04-26,Pending,CUST001103,69,Female,Small Business,PROD8080,Laptops Elite,Electronics,Laptops,BrandD,11,668.67,7355.37,15,1103.31,0.08,588.43,6840.49,0.11,5364.53,South,New Orleans,FL,USA,68926,Jennifer Lee,Partner,Bank Transfer,1.0,0,0,FREESHIP,4,9,752.4539,6840.49
ORD010104,2025-06-13,2025,6,Q2,Friday,24,2025-06-16,2025-06-25,Shipped,CUST001104,51,Other,Government,PROD7431,Smart Watches Pro,Electronics,Smart Watches,BrandE,21,402.18,8445.78,0,0.0,0.08,675.66,9121.44,0.13,6436.05,South,Dallas,GA,USA,90918,Mike Davis,Phone,Cash,3.4,0,1,None,3,12,1185.7872000000002,9121.44
ORD010105,2024-02-23,2024,2,Q1,Friday,8,2024-02-25,2024-03-04,Cancelled,CUST001105,45,Male,Small Business,PROD3733,Furniture Elite,Home & Garden,Furniture,BrandD,33,783.04,25840.32,20,5168.06,0.08,2067.23,22739.49,0.19,14920.05,East,Washington DC,GA,USA,91187,John Smith,Phone,Credit Card,2.9,0,1,SEASONAL,2,10,4320.5031,22739.49
ORD010106,2024-11-22,2024,11,Q4,Friday,47,2024-11-23,2024-11-28,Shipped,CUST001106,36,Male,Small Business,PROD9808,Supplements Premium,Sports,Supplements,BrandC,32,342.83,10970.56,20,2194.11,0.08,877.64,9654.09,0.15,7116.96,West,Denver,GA,USA,82053,Robert Anderson,Online,Cash,1.5,1,1,SEASONAL,1,6,1448.1135,9654.09
ORD010107,2023-08-05,2023,8,Q3,Saturday,31,2023-08-09,2023-08-15,Cancelled,CUST001107,40,Male,Individual,PROD4882,Outdoor Gear Premium,Sports,Outdoor Gear,BrandB,20,1750.87,35017.4,0,0.0,0.08,2801.39,37818.79,0.34,29361.65,North,Boston,PA,USA,89988,Chris Martinez,Retail Store,Cash,1.6,0,0,None,4,10,12858.388600000002,37818.79
ORD010108,2025-01-27,2025,1,Q1,Monday,5,2025-01-30,2025-02-09,Completed,CUST001108,75,Other,Small Business,PROD7743,Plants Standard,Home & Garden,Plants,BrandA,46,592.34,27247.64,20,5449.53,0.08,2179.81,23977.92,0.4,20623.75,South,Dallas,TX,USA,27392,Emily Brown,Retail Store,PayPal,4.3,0,1,SAVE10,3,13,9591.168,23977.92
ORD010109,2025-02-04,2025,2,Q1,Tuesday,6,2025-02-05,2025-02-13,Shipped,CUST001109,50,Other,Enterprise,PROD8449,Tools Premium,Home & Garden,Tools,BrandD,41,1591.25,65241.25,30,19572.38,0.08,5219.3,50888.17,0.2,30570.66,West,Los Angeles,NY,USA,70089,Lisa Garcia,Online,Cash,2.6,0,0,NEWCUSTOMER,1,9,10177.634,50888.17
ORD010110,2024-03-24,2024,3,Q1,Sunday,12,2024-03-31,2024-04-02,Cancelled,CUST001110,20,Male,Individual,PROD3035,Decor Standard,Home & Garden,Decor,BrandB,32,1578.72,50519.04,25,12629.76,0.08,4041.52,41930.8,0.23,25166.98,South,New Orleans,OH,USA,36518,Mike Davis,Phone,Debit Card,4.5,0,0,FREESHIP,7,9,9644.084,41930.8
ORD010111,2024-03-06,2024,3,Q1,Wednesday,10,2024-03-13,2024-03-18,Completed,CUST001111,45,Other,Individual,PROD1017,Tablets Elite,Electronics,Tablets,BrandB,41,617.96,25336.36,25,6334.09,0.08,2026.91,21029.18,0.24,13454.68,North,Detroit,FL,USA,78084,Anna Taylor,Online,Credit Card,3.8,0,1,SAVE10,7,12,5047.0032,21029.18
ORD010112,2024-10-25,2024,10,Q4,Friday,43,2024-10-27,2024-11-04,Pending,CUST001112,67,Male,Individual,PROD9691,Laptops Premium,Electronics,Laptops,BrandE,7,633.57,4434.99,10,443.5,0.08,354.8,4346.29,0.1,3455.33,North,New York,GA,USA,56030,Emily Brown,Retail Store,Bank Transfer,3.5,0,0,None,2,10,434.629,4346.29
ORD010113,2023-10-04,2023,10,Q4,Wednesday,40,2023-10-06,2023-10-12,Pending,CUST001113,59,Male,Enterprise,PROD1439,Shirts Basic,Clothing,Shirts,BrandC,28,635.86,17804.08,5,890.2,0.08,1424.33,18338.21,0.16,14341.91,West,Seattle,FL,USA,61347,David Wilson,Online,Debit Card,3.0,0,0,NEWCUSTOMER,2,8,2934.1136,18338.21
ORD010114,2025-04-07,2025,4,Q2,Monday,15,2025-04-14,2025-04-22,Pending,CUST001114,41,Other,Government,PROD2195,Fiction Basic,Books,Fiction,BrandA,21,272.65,5725.65,30,1717.69,0.08,458.05,4466.01,0.28,2698.09,North,Chicago,FL,USA,15220,John Smith,Partner,Cash,2.1,1,1,NEWCUSTOMER,7,15,1250.4828000000002,4466.01
ORD010115,2025-06-11,2025,6,Q2,Wednesday,24,2025-06-13,2025-06-17,Cancelled,CUST001115,52,Female,Individual,PROD6081,Fitness Equipment Basic,Sports,Fitness Equipment,BrandD,6,626.71,3760.26,20,752.05,0.08,300.82,3309.03,0.32,2825.71,South,Dallas,CA,USA,42044,Sarah Johnson,Partner,Credit Card,2.8,1,0,FREESHIP,2,6,1058.8896,3309.03
ORD010116,2025-05-06,2025,5,Q2,Tuesday,19,2025-05-11,2025-05-21,Shipped,CUST001116,68,Other,Small Business,PROD7092,Shirts Pro,Clothing,Shirts,BrandB,11,997.86,10976.46,10,1097.65,0.08,878.12,10756.93,0.32,9272.88,South,Miami,NY,USA,13847,Lisa Garcia,Partner,PayPal,3.1,0,0,NEWCUSTOMER,5,15,3442.2176,10756.93
ORD010117,2024-10-02,2024,10,Q4,Wednesday,40,2024-10-09,2024-10-12,Completed,CUST001117,75,Other,Small Business,PROD9336,Educational Pro,Books,Educational,BrandA,11,741.7,8158.7,10,815.87,0.08,652.7,7995.53,0.11,6867.19,West,Phoenix,FL,USA,16026,Anna Taylor,Phone,Bank Transfer,4.7,0,0,SEASONAL,7,10,879.5083,7995.53
ORD010118,2025-04-25,2025,4,Q2,Friday,17,2025-04-26,2025-05-03,Completed,CUST001118,25,Other,Small Business,PROD4656,Outdoor Gear Standard,Sports,Outdoor Gear,BrandE,47,646.67,30393.49,30,9118.05,0.08,2431.48,23706.92,0.39,21009.64,South,Houston,NY,USA,70960,David Wilson,Phone,PayPal,1.3,0,0,FREESHIP,1,8,9245.6988,23706.92
ORD010119,2024-01-15,2024,1,Q1,Monday,3,2024-01-22,2024-01-27,Pending,CUST001119,64,Other,Small Business,PROD1104,Plants Standard,Home & Garden,Plants,BrandD,24,1187.46,28499.04,15,4274.86,0.08,2279.92,26504.1,0.11,20208.41,South,Houston,CA,USA,53911,John Smith,Partner,PayPal,1.4,1,0,NEWCUSTOMER,7,12,2915.451,26504.1
ORD010120,2024-11-08,2024,11,Q4,Friday,45,2024-11-12,2024-11-19,Completed,CUST001120,47,Other,Individual,PROD9280,Laptops Standard,Electronics,Laptops,BrandB,15,1795.6,26934.0,20,5386.8,0.08,2154.72,23701.92,0.29,17025.22,North,New York,MI,USA,84425,John Smith,Partner,Debit Card,1.9,0,1,NEWCUSTOMER,4,11,6873.556799999999,23701.92
ORD010121,2025-06-10,2025,6,Q2,Tuesday,24,2025-06-17,2025-06-20,Pending,CUST001121,27,Male,Government,PROD8635,Decor Premium,Home & Garden,Decor,BrandC,5,1887.67,9438.35,5,471.92,0.08,755.07,9721.5,0.22,7395.9,East,Washington DC,FL,USA,69233,David Wilson,Partner,PayPal,4.4,0,0,FREESHIP,7,10,2138.73,9721.5
ORD010122,2025-06-14,2025,6,Q2,Saturday,24,2025-06-18,2025-06-28,Shipped,CUST001122,21,Other,Enterprise,PROD3848,Fiction Elite,Books,Fiction,BrandA,6,1425.2,8551.2,10,855.12,0.08,684.1,8380.18,0.39,7176.62,East,Washington DC,NC,USA,82105,Emily Brown,Online,Bank Transfer,1.4,0,0,None,4,14,3268.2702000000004,8380.18
ORD010123,2023-08-26,2023,8,Q3,Saturday,34,2023-08-27,2023-09-02,Completed,CUST001123,76,Male,Individual,PROD4239,Pants Elite,Clothing,Pants,BrandD,44,1264.29,55628.76,25,13907.19,0.08,4450.3,46171.87,0.34,28977.17,West,Seattle,PA,USA,26059,John Smith,Partner,Credit Card,1.7,1,1,NEWCUSTOMER,1,7,15698.435800000001,46171.87
ORD010124,2024-11-13,2024,11,Q4,Wednesday,46,2024-11-16,2024-11-25,Completed,CUST001124,74,Male,Small Business,PROD5835,Headphones Premium,Electronics,Headphones,BrandD,14,1817.53,25445.42,10,2544.54,0.08,2035.63,24936.51,0.22,19081.58,South,Dallas,CA,USA,21497,David Wilson,Partner,Debit Card,2.7,1,0,SEASONAL,3,12,5486.0322,24936.51
ORD010125,2023-07-13,2023,7,Q3,Thursday,28,2023-07-16,2023-07-20,Returned,CUST001125,19,Female,Small Business,PROD1480,Sports Clothing Premium,Sports,Sports Clothing,BrandC,37,1009.76,37361.12,15,5604.17,0.08,2988.89,34745.84,0.12,31182.98,West,Seattle,NC,USA,56849,Jennifer Lee,Retail Store,Debit Card,1.4,0,1,SEASONAL,3,7,4169.5008,34745.84
ORD010126,2023-08-20,2023,8,Q3,Sunday,33,2023-08-27,2023-09-03,Completed,CUST001126,76,Other,Enterprise,PROD3328,Accessories Premium,Clothing,Accessories,BrandE,12,480.74,5768.88,10,576.89,0.08,461.51,5653.5,0.38,4811.18,East,Washington DC,GA,USA,81057,David Wilson,Retail Store,Bank Transfer,1.2,0,0,SEASONAL,7,14,2148.33,5653.5
ORD010127,2024-02-03,2024,2,Q1,Saturday,5,2024-02-06,2024-02-10,Completed,CUST001127,76,Female,Individual,PROD3420,Smart Watches Premium,Electronics,Smart Watches,BrandE,40,410.91,16436.4,5,821.82,0.08,1314.91,16929.49,0.31,10877.13,North,Chicago,NY,USA,78982,Lisa Garcia,Online,PayPal,3.8,0,0,FREESHIP,3,7,5248.1419000000005,16929.49
ORD010128,2024-04-28,2024,4,Q2,Sunday,17,2024-05-03,2024-05-10,Returned,CUST001128,32,Other,Small Business,PROD7199,Kitchen Appliances Elite,Home & Garden,Kitchen Appliances,BrandC,42,641.39,26938.38,25,6734.6,0.08,2155.07,22358.85,0.32,15390.83,West,Denver,TX,USA,10235,Jennifer Lee,Partner,Cash,1.1,1,1,SEASONAL,5,12,7154.831999999999,22358.85
ORD010129,2024-02-05,2024,2,Q1,Monday,6,2024-02-08,2024-02-12,Shipped,CUST001129,58,Male,Government,PROD1186,Fiction Premium,Books,Fiction,BrandC,48,164.84,7912.32,10,791.23,0.08,632.99,7754.08,0.16,6264.93,South,Dallas,PA,USA,43640,Sarah Johnson,Online,Credit Card,2.5,0,0,NEWCUSTOMER,3,7,1240.6528,7754.08
ORD010130,2024-11-09,2024,11,Q4,Saturday,45,2024-11-15,2024-11-20,Completed,CUST001130,28,Female,Individual,PROD5831,Sports Clothing Basic,Sports,Sports Clothing,BrandA,31,1579.57,48966.67,20,9793.33,0.08,3917.33,43090.67,0.2,38156.73,West,Los Angeles,NY,USA,54801,Mike Davis,Partner,Debit Card,3.9,1,0,FREESHIP,6,11,8618.134,43090.67
ORD010131,2025-02-21,2025,2,Q1,Friday,8,2025-02-22,2025-02-25,Pending,CUST001131,39,Male,Government,PROD9849,Comics Pro,Books,Comics,BrandC,39,1780.61,69443.79,5,3472.19,0.08,5555.5,71527.1,0.3,49297.92,West,San Francisco,NY,USA,16505,Chris Martinez,Partner,Debit Card,1.2,0,1,None,1,4,21458.13,71527.1
ORD010132,2024-04-20,2024,4,Q2,Saturday,16,2024-04-21,2024-04-30,Shipped,CUST001132,72,Male,Government,PROD8715,Comics Elite,Books,Comics,BrandD,14,349.96,4899.44,10,489.94,0.08,391.96,4801.46,0.37,3262.6,North,New York,NC,USA,60793,Mike Davis,Phone,Bank Transfer,2.5,0,0,FREESHIP,1,10,1776.5402,4801.46
ORD010133,2024-09-16,2024,9,Q3,Monday,38,2024-09-17,2024-09-20,Returned,CUST001133,60,Female,Government,PROD4727,Sports Clothing Elite,Sports,Sports Clothing,BrandE,10,1506.95,15069.5,25,3767.38,0.08,1205.56,12507.68,0.12,8957.15,East,Philadelphia,NC,USA,64870,Robert Anderson,Partner,Cash,4.5,0,1,None,1,4,1500.9216,12507.68
ORD010134,2024-08-01,2024,8,Q3,Thursday,31,2024-08-03,2024-08-08,Cancelled,CUST001134,26,Male,Individual,PROD8133,Smart Watches Basic,Electronics,Smart Watches,BrandB,49,903.59,44275.91,5,2213.8,0.08,3542.07,45604.18,0.4,35943.75,South,Miami,MI,USA,43801,Lisa Garcia,Online,Credit Card,2.6,0,1,FREESHIP,2,7,18241.672000000002,45604.18
ORD010135,2024-12-07,2024,12,Q4,Saturday,49,2024-12-12,2024-12-15,Returned,CUST001135,77,Male,Individual,PROD5687,Fitness Equipment Basic,Sports,Fitness Equipment,BrandE,27,307.79,8310.33,20,1662.07,0.08,664.83,7313.09,0.36,6313.89,West,Los Angeles,IL,USA,60206,Anna Taylor,Partner,Credit Card,1.7,0,0,SEASONAL,5,8,2632.7124,7313.09
ORD010136,2025-03-08,2025,3,Q1,Saturday,10,2025-03-11,2025-03-13,Shipped,CUST001136,39,Female,Enterprise,PROD9054,Fitness Equipment Premium,Sports,Fitness Equipment,BrandA,4,1494.04,5976.16,10,597.62,0.08,478.09,5856.63,0.39,3914.5,East,Washington DC,IL,USA,68079,Lisa Garcia,Phone,Bank Transfer,3.4,0,0,NEWCUSTOMER,3,5,2284.0857,5856.63
